num,yyyy,mm,dd,hh,min,QOBS_0001,QOSI_0001,QSIM_0001,QOBS_0002,QOSI_0002,QSIM_0002
10325,2010,11,5,4,0,4.18,7.74,7.74,4.98,5.09,8.62
10326,2010,11,5,5,0,4.16,7.74,7.74,4.96,5.07,8.62
10327,2010,11,5,6,0,4.14,7.74,7.74,4.95,5.05,8.63
10328,2010,11,5,7,0,4.12,7.74,7.74,4.93,5.03,8.63
10329,2010,11,5,8,0,4.1,7.74,7.74,4.92,5.01,8.63
10330,2010,11,5,9,0,4.08,7.78,7.78,4.91,5,8.65
10331,2010,11,5,10,0,4.06,7.84,7.84,4.89,4.98,8.69
10332,2010,11,5,11,0,7.03,7.92,7.92,4.88,6.06,8.75
10333,2010,11,5,12,0,7.56,8.02,8.02,4.86,7.44,8.83
10334,2010,11,5,13,0,6.18,8.12,8.12,5.29,7.58,8.93
10335,2010,11,5,14,0,4.65,8.22,8.22,7.74,6.71,9.03
10336,2010,11,5,15,0,4.2,8.31,8.31,7.93,5.82,9.13
10337,2010,11,5,16,0,4.15,8.36,8.36,6.81,5.35,9.2
10338,2010,11,5,17,0,4.09,8.37,8.37,5.56,5.15,9.26
10339,2010,11,5,18,0,6.03,8.36,8.36,5.24,5.77,9.27
10340,2010,11,5,19,0,8.37,8.33,8.33,5.07,7.38,9.27
10341,2010,11,5,20,0,12.3,8.29,8.29,4.94,10.04,9.24
10342,2010,11,5,21,0,10.5,8.24,8.24,7.41,11.39,9.21
10343,2010,11,5,22,0,6.67,8.19,8.19,12.1,10.01,9.16
10344,2010,11,5,23,0,4.89,8.13,8.13,12.7,7.83,9.11
10345,2010,11,6,0,0,4.41,8.07,8.07,9.83,6.38,9.06
10346,2010,11,6,1,0,4.39,8.01,8.01,7.23,5.72,9
10347,2010,11,6,2,0,4.37,7.96,7.96,5.92,5.46,8.95
10348,2010,11,6,3,0,4.35,7.93,7.93,5.5,5.36,8.9
10349,2010,11,6,4,0,4.34,7.91,7.91,5.37,5.31,8.87
10350,2010,11,6,5,0,4.32,7.9,7.9,5.23,5.29,8.86
10351,2010,11,6,6,0,4.3,7.89,7.89,5.09,5.26,8.85
10352,2010,11,6,7,0,4.28,7.89,7.89,4.95,5.25,8.84
10353,2010,11,6,8,0,4.26,7.89,7.89,4.85,5.23,8.84
10354,2010,11,6,9,0,4.24,7.91,7.91,4.85,5.21,8.85
10355,2010,11,6,10,0,7.1,7.93,7.93,4.85,6.25,8.86
10356,2010,11,6,11,0,7.8,7.94,7.94,4.85,7.65,8.88
10357,2010,11,6,12,0,8,7.96,7.96,5.37,8.42,8.9
10358,2010,11,6,13,0,7.36,7.98,7.98,8.13,8.52,8.91
10359,2010,11,6,14,0,7.31,7.98,7.98,8.66,8.37,8.93
10360,2010,11,6,15,0,5.02,7.99,7.99,8.58,7.47,8.94
10361,2010,11,6,16,0,4.24,7.98,7.98,8.66,6.24,8.94
10362,2010,11,6,17,0,4.12,7.94,7.94,7.48,5.54,8.93
10363,2010,11,6,18,0,6.63,7.88,7.88,5.95,6.18,8.89
10364,2010,11,6,19,0,8.45,7.8,7.8,5.29,7.74,8.83
10365,2010,11,6,20,0,8.1,7.72,7.72,5.18,8.67,8.76
10366,2010,11,6,21,0,6.29,7.63,7.63,8.35,8.26,8.68
10367,2010,11,6,22,0,4.82,7.54,7.54,9.32,7.09,8.6
10368,2010,11,6,23,0,4.23,7.44,7.44,8.34,6.05,8.51
10369,2010,11,7,0,0,4.34,7.35,7.35,6.93,5.55,8.41
10370,2010,11,7,1,0,4.51,7.26,7.26,5.75,5.46,8.32
10371,2010,11,7,2,0,4.21,7.17,7.17,5.41,5.37,8.23
10372,2010,11,7,3,0,4.05,7.08,7.08,5.24,5.19,8.14
10373,2010,11,7,4,0,4.05,7,7,5.14,5.09,8.06
10374,2010,11,7,5,0,4.05,6.91,6.91,5.05,5.05,7.97
10375,2010,11,7,6,0,4.05,6.83,6.83,4.96,5.03,7.89
10376,2010,11,7,7,0,4.05,6.75,6.75,4.88,5.03,7.81
10377,2010,11,7,8,0,4.05,6.68,6.68,4.79,5.03,7.73
10378,2010,11,7,9,0,4.05,6.6,6.6,4.71,5.03,7.66
10379,2010,11,7,10,0,4.05,6.54,6.54,4.67,5.03,7.59
10380,2010,11,7,11,0,4.05,6.47,6.47,4.67,5.03,7.52
10381,2010,11,7,12,0,4.05,6.41,6.41,4.67,5.03,7.45
10382,2010,11,7,13,0,4.57,6.36,6.36,4.67,5.22,7.4
10383,2010,11,7,14,0,8.45,6.31,6.31,4.67,6.86,7.34
10384,2010,11,7,15,0,8.51,6.27,6.27,4.67,8.51,7.29
10385,2010,11,7,16,0,8.57,6.23,6.23,6.05,9.15,7.25
10386,2010,11,7,17,0,8.64,6.21,6.21,9.04,9.43,7.22
10387,2010,11,7,18,0,8.24,6.19,6.19,9.36,9.4,7.19
10388,2010,11,7,19,0,5.64,6.19,6.19,9.59,8.33,7.18
10389,2010,11,7,20,0,4.84,6.18,6.18,9.57,6.96,7.17
10390,2010,11,7,21,0,9.2,6.19,6.19,8.12,7.85,7.17
10391,2010,11,7,22,0,8.85,6.23,6.23,6.55,9.2,7.19
10392,2010,11,7,23,0,6.13,6.31,6.31,7.2,8.6,7.24
10393,2010,11,8,0,0,4.92,6.41,6.41,10.3,7.22,7.32
10394,2010,11,8,1,0,4.43,6.49,6.49,8.96,6.22,7.4
10395,2010,11,8,2,0,4.39,6.52,6.52,6.94,5.7,7.47
10396,2010,11,8,3,0,4.37,6.51,6.51,5.91,5.5,7.49
10397,2010,11,8,4,0,4.35,6.47,6.47,5.43,5.41,7.49
10398,2010,11,8,5,0,4.33,6.42,6.42,5.38,5.36,7.46
10399,2010,11,8,6,0,4.31,6.37,6.37,5.36,5.34,7.42
10400,2010,11,8,7,0,4.29,6.32,6.32,5.34,5.31,7.37
10401,2010,11,8,8,0,4.27,6.26,6.26,5.31,5.29,7.32
10402,2010,11,8,9,0,4.25,6.21,6.21,5.29,5.27,7.27
10403,2010,11,8,10,0,4.74,6.17,6.17,5.26,5.45,7.23
10404,2010,11,8,11,0,9.18,6.14,6.14,5.24,7.29,7.2
10405,2010,11,8,12,0,9.77,6.17,6.17,5.39,9.36,7.2
10406,2010,11,8,13,0,8.13,6.27,6.27,7.63,9.7,7.27
10407,2010,11,8,14,0,5.98,6.36,6.36,11.1,8.6,7.36
10408,2010,11,8,15,0,5.26,6.4,6.4,10.5,7.37,7.43
10409,2010,11,8,16,0,5.06,6.41,6.41,8.79,6.65,7.47
10410,2010,11,8,17,0,5.18,6.39,6.39,7.31,6.38,7.48
10411,2010,11,8,18,0,8.97,6.35,6.35,6.53,7.7,7.46
10412,2010,11,8,19,0,9.8,6.31,6.31,6.34,9.49,7.42
10413,2010,11,8,20,0,10.5,6.26,6.26,7.72,10.62,7.38
10414,2010,11,8,21,0,11.9,6.21,6.21,10.8,11.73,7.33
10415,2010,11,8,22,0,10,6.16,6.16,12,11.81,7.28
10416,2010,11,8,23,0,8.78,6.12,6.12,13.4,10.89,7.23
10417,2010,11,9,0,0,8.47,6.07,6.07,12.5,10.11,7.18
10418,2010,11,9,1,0,7.86,6.03,6.03,11,9.52,7.13
10419,2010,11,9,2,0,5.66,5.99,5.99,10.1,8.33,7.09
10420,2010,11,9,3,0,4.65,5.95,5.95,9.57,6.94,7.05
10421,2010,11,9,4,0,4.39,5.92,5.92,8.46,6.06,7.01
10422,2010,11,9,5,0,4.32,5.89,5.89,6.85,5.64,6.97
10423,2010,11,9,6,0,4.37,5.86,5.86,6.14,5.49,6.94
10424,2010,11,9,7,0,8.32,5.83,5.83,5.79,6.9,6.91
10425,2010,11,9,8,0,7.45,5.81,5.81,5.53,8.14,6.88
10426,2010,11,9,9,0,5.27,5.78,5.78,6.6,7.56,6.85
10427,2010,11,9,10,0,4.52,5.75,5.75,9.3,6.5,6.83
10428,2010,11,9,11,0,4.39,5.73,5.73,7.98,5.86,6.8
10429,2010,11,9,12,0,4.37,5.71,5.71,6.5,5.59,6.78
10430,2010,11,9,13,0,4.34,5.69,5.69,5.76,5.47,6.76
10431,2010,11,9,14,0,4.31,5.67,5.67,5.68,5.42,6.75
10432,2010,11,9,15,0,4.29,5.65,5.65,5.6,5.39,6.74
10433,2010,11,9,16,0,4.26,5.62,5.62,5.51,5.36,6.72
10434,2010,11,9,17,0,5.11,5.6,5.6,5.43,5.65,6.69
10435,2010,11,9,18,0,7.6,5.58,5.58,5.35,6.9,6.67
10436,2010,11,9,19,0,10.9,5.55,5.55,5.26,9.23,6.64
10437,2010,11,9,20,0,12.8,5.53,5.53,6.67,11.65,6.61
10438,2010,11,9,21,0,11.3,5.5,5.5,10.4,12.5,6.59
10439,2010,11,9,22,0,7.35,5.48,5.48,14.2,10.95,6.56
10440,2010,11,9,23,0,5.02,5.45,5.45,13.9,8.48,6.53
10441,2010,11,10,0,0,4.63,5.43,5.43,11,6.81,6.5
10442,2010,11,10,1,0,4.83,5.4,5.4,8.02,6.17,6.47
10443,2010,11,10,2,0,7.35,5.37,5.37,6.52,6.91,6.44
10444,2010,11,10,3,0,5.64,5.35,5.35,5.83,7.22,6.42
10445,2010,11,10,4,0,4.54,5.32,5.32,6.75,6.47,6.39
10446,2010,11,10,5,0,4.23,5.29,5.29,7.82,5.79,6.36
10447,2010,11,10,6,0,4.23,5.26,5.26,6.72,5.46,6.33
10448,2010,11,10,7,0,6.6,5.24,5.24,5.7,6.21,6.3
10449,2010,11,10,8,0,6.4,5.21,5.21,5.33,7.03,6.27
10450,2010,11,10,9,0,4.78,5.18,5.18,5.63,6.69,6.24
10451,2010,11,10,10,0,4.19,5.15,5.15,7.66,5.91,6.21
10452,2010,11,10,11,0,5.68,5.13,5.13,6.95,6.02,6.18
10453,2010,11,10,12,0,6.99,5.1,5.1,5.74,6.93,6.15
10454,2010,11,10,13,0,5.82,5.07,5.07,5.3,7.18,6.12
10455,2010,11,10,14,0,5.53,5.04,5.04,7.07,6.86,6.09
10456,2010,11,10,15,0,6.67,5.02,5.02,7.65,7.08,6.06
10457,2010,11,10,16,0,7.64,4.99,4.99,6.69,7.81,6.03
10458,2010,11,10,17,0,6.02,4.96,4.96,6.66,7.74,6
10459,2010,11,10,18,0,7.34,4.94,4.94,8.22,7.77,5.97
10460,2010,11,10,19,0,8.95,4.91,4.91,7.93,8.72,5.94
10461,2010,11,10,20,0,10,4.88,4.88,7.21,9.88,5.91
10462,2010,11,10,21,0,8.71,4.86,4.86,9.43,10.11,5.88
10463,2010,11,10,22,0,8.14,4.83,4.83,11,9.64,5.85
10464,2010,11,10,23,0,6.06,4.81,4.81,10.7,8.55,5.82
10465,2010,11,11,0,0,4.72,4.78,4.78,9.53,7.11,5.79
10466,2010,11,11,1,0,4.31,4.75,4.75,8.8,6.07,5.76
10467,2010,11,11,2,0,6.47,4.73,4.73,7.06,6.37,5.74
10468,2010,11,11,3,0,5.43,4.71,4.71,5.77,6.67,5.71
10469,2010,11,11,4,0,4.45,4.68,4.68,5.75,6.14,5.68
10470,2010,11,11,5,0,4.23,4.66,4.66,7.04,5.6,5.65
10471,2010,11,11,6,0,6.4,4.63,4.63,6.34,6.14,5.62
10472,2010,11,11,7,0,5.22,4.61,4.61,5.47,6.48,5.6
10473,2010,11,11,8,0,4.33,4.59,4.59,5.55,5.96,5.57
10474,2010,11,11,9,0,4.14,4.56,4.56,6.91,5.46,5.54
10475,2010,11,11,10,0,6.25,4.54,4.54,6.11,6,5.52
10476,2010,11,11,11,0,5.64,4.52,4.52,5.28,6.53,5.49
10477,2010,11,11,12,0,4.41,4.5,4.5,5.14,6.11,5.47
10478,2010,11,11,13,0,4.15,4.48,4.48,6.79,5.54,5.44
10479,2010,11,11,14,0,6.57,4.46,4.46,6.35,6.14,5.42
10480,2010,11,11,15,0,5.65,4.44,4.44,5.46,6.67,5.4
10481,2010,11,11,16,0,4.53,4.42,4.42,5.43,6.2,5.37
10482,2010,11,11,17,0,4.12,4.4,4.4,7.11,5.58,5.35
10483,2010,11,11,18,0,3.98,4.39,4.39,6.33,5.19,5.33
10484,2010,11,11,19,0,5.83,4.37,4.37,5.45,5.69,5.31
10485,2010,11,11,20,0,5.69,4.35,4.35,4.98,6.31,5.29
10486,2010,11,11,21,0,4.47,4.33,4.33,4.96,6.05,5.27
10487,2010,11,11,22,0,4.19,4.32,4.32,6.49,5.52,5.25
10488,2010,11,11,23,0,4.65,4.3,4.3,6.3,5.42,5.23
10489,2010,11,12,0,0,6.37,4.28,4.28,5.31,6.14,5.21
10490,2010,11,12,1,0,4.79,4.27,4.27,4.94,6.27,5.19
10491,2010,11,12,2,0,4.19,4.25,4.25,5.76,5.68,5.17
10492,2010,11,12,3,0,4.15,4.24,4.24,6.68,5.29,5.15
10493,2010,11,12,4,0,6,4.22,4.22,5.59,5.81,5.13
10494,2010,11,12,5,0,4.66,4.2,4.2,4.89,6,5.11
10495,2010,11,12,6,0,4.01,4.19,4.19,5.15,5.47,5.09
10496,2010,11,12,7,0,6.18,4.18,4.18,6.16,5.9,5.07
10497,2010,11,12,8,0,5.1,4.17,4.17,5.53,6.23,5.06
10498,2010,11,12,9,0,4.15,4.16,4.16,5.11,5.72,5.04
10499,2010,11,12,10,0,3.99,4.16,4.16,6.48,5.22,5.04
10500,2010,11,12,11,0,5.7,4.17,4.17,5.81,5.62,5.03
10501,2010,11,12,12,0,5.98,4.19,4.19,5.04,6.31,5.04
10502,2010,11,12,13,0,4.45,4.21,4.21,4.85,6.08,5.05
10503,2010,11,12,14,0,4.2,4.24,4.24,6.37,5.5,5.07
10504,2010,11,12,15,0,5.59,4.26,4.26,6.3,5.73,5.09
10505,2010,11,12,16,0,6.4,4.28,4.28,5.31,6.47,5.11
10506,2010,11,12,17,0,5.32,4.33,4.33,4.97,6.56,5.14
10507,2010,11,12,18,0,4.27,4.42,4.42,6.4,5.93,5.2
10508,2010,11,12,19,0,4.22,4.51,4.51,6.86,5.39,5.27
10509,2010,11,12,20,0,4.21,4.58,4.58,6.13,5.18,5.35
10510,2010,11,12,21,0,4.21,4.63,4.63,5.33,5.1,5.41
10511,2010,11,12,22,0,4.2,4.68,4.68,5.19,5.07,5.47
10512,2010,11,12,23,0,4.19,4.73,4.73,5.17,5.05,5.52
10513,2010,11,13,0,0,4.18,4.78,4.78,5.14,5.03,5.57
10514,2010,11,13,1,0,4.18,4.83,4.83,5.11,5.03,5.62
10515,2010,11,13,2,0,4.17,4.88,4.88,5.08,5.02,5.67
10516,2010,11,13,3,0,4.16,4.92,4.92,5.06,5.01,5.72
10517,2010,11,13,4,0,4.15,4.97,4.97,5.03,5,5.77
10518,2010,11,13,5,0,4.15,5.02,5.02,5,5,5.81
10519,2010,11,13,6,0,4.14,5.06,5.06,4.97,4.99,5.86
10520,2010,11,13,7,0,4.13,5.11,5.11,4.95,4.98,5.9
10521,2010,11,13,8,0,4.12,5.15,5.15,4.92,4.98,5.95
10522,2010,11,13,9,0,4.11,5.21,5.21,4.89,4.97,6
10523,2010,11,13,10,0,4.11,5.27,5.27,4.86,4.96,6.06
10524,2010,11,13,11,0,4.1,5.34,5.34,4.84,4.96,6.12
10525,2010,11,13,12,0,4.09,5.43,5.43,4.81,4.95,6.2
10526,2010,11,13,13,0,4.08,5.54,5.54,4.78,4.94,6.29
10527,2010,11,13,14,0,4.08,5.67,5.67,4.75,4.94,6.4
10528,2010,11,13,15,0,4.07,5.81,5.81,4.73,4.93,6.53
10529,2010,11,13,16,0,4.06,5.92,5.92,4.7,4.93,6.66
10530,2010,11,13,17,0,4.05,6.01,6.01,4.67,4.92,6.77
10531,2010,11,13,18,0,5.88,6.08,6.08,4.67,5.59,6.86
10532,2010,11,13,19,0,7.47,6.14,6.14,4.67,6.9,6.93
10533,2010,11,13,20,0,7.55,6.19,6.19,4.71,7.84,7
10534,2010,11,13,21,0,7.63,6.24,6.24,6.97,8.24,7.06
10535,2010,11,13,22,0,6.67,6.28,6.28,8.27,8.05,7.1
10536,2010,11,13,23,0,4.88,6.3,6.3,8.38,7.07,7.14
10537,2010,11,14,0,0,4.07,6.33,6.33,8.33,5.94,7.17
10538,2010,11,14,1,0,4.03,6.34,6.34,7.22,5.3,7.2
10539,2010,11,14,2,0,4.02,6.35,6.35,5.79,5.05,7.22
10540,2010,11,14,3,0,4.01,6.35,6.35,5.13,4.95,7.23
10541,2010,11,14,4,0,4,6.34,6.34,4.86,4.91,7.23
10542,2010,11,14,5,0,3.99,6.33,6.33,4.83,4.89,7.23
10543,2010,11,14,6,0,3.97,6.32,6.32,4.82,4.88,7.22
10544,2010,11,14,7,0,3.96,6.3,6.3,4.8,4.86,7.21
10545,2010,11,14,8,0,3.95,6.3,6.3,4.79,4.85,7.2
10546,2010,11,14,9,0,3.94,6.32,6.32,4.78,4.85,7.21
10547,2010,11,14,10,0,3.93,6.37,6.37,4.76,4.84,7.24
10548,2010,11,14,11,0,3.91,6.43,6.43,4.75,4.83,7.28
10549,2010,11,14,12,0,3.9,6.49,6.49,4.74,4.82,7.34
10550,2010,11,14,13,0,3.89,6.54,6.54,4.72,4.81,7.4
10551,2010,11,14,14,0,3.88,6.59,6.59,4.71,4.8,7.45
10552,2010,11,14,15,0,4.97,6.63,6.63,4.7,5.2,7.5
10553,2010,11,14,16,0,7.19,6.65,6.65,4.69,6.45,7.54
10554,2010,11,14,17,0,5.43,6.66,6.66,4.67,6.85,7.56
10555,2010,11,14,18,0,5.52,6.66,6.66,6.04,6.57,7.58
10556,2010,11,14,19,0,7.74,6.65,6.65,7.29,7.31,7.58
10557,2010,11,14,20,0,8.2,6.65,6.65,6.05,8.34,7.58
10558,2010,11,14,21,0,6.39,6.66,6.66,6.99,8.17,7.58
10559,2010,11,14,22,0,4.69,6.67,6.67,8.5,7.01,7.59
10560,2010,11,14,23,0,4.08,6.69,6.69,8.54,5.91,7.61
10561,2010,11,15,0,0,6.13,6.72,6.72,6.85,6.1,7.63
10562,2010,11,15,1,0,7.77,6.75,6.75,5.55,7.32,7.66
10563,2010,11,15,2,0,7.91,6.78,6.78,5.25,8.25,7.69
10564,2010,11,15,3,0,7.91,6.79,6.79,7.38,8.63,7.72
10565,2010,11,15,4,0,7.91,6.8,6.8,8.7,8.77,7.73
10566,2010,11,15,5,0,7.91,6.8,6.8,8.85,8.83,7.74
10567,2010,11,15,6,0,7.85,6.79,6.79,8.85,8.83,7.75
10568,2010,11,15,7,0,6.51,6.78,6.78,8.85,8.32,7.74
10569,2010,11,15,8,0,4.86,6.77,6.77,8.85,7.17,7.73
10570,2010,11,15,9,0,4.28,6.76,6.76,8.47,6.1,7.73
10571,2010,11,15,10,0,4.1,6.77,6.77,7.21,5.49,7.73
10572,2010,11,15,11,0,3.92,6.78,6.78,6,5.15,7.73
10573,2010,11,15,12,0,3.87,6.8,6.8,5.22,4.96,7.75
10574,2010,11,15,13,0,3.87,6.82,6.82,4.89,4.88,7.77
10575,2010,11,15,14,0,3.87,6.83,6.83,4.83,4.85,7.78
10576,2010,11,15,15,0,3.87,6.84,6.84,4.82,4.84,7.8
10577,2010,11,15,16,0,3.87,6.84,6.84,4.81,4.84,7.81
10578,2010,11,15,17,0,3.87,6.83,6.83,4.79,4.84,7.81
10579,2010,11,15,18,0,3.87,6.82,6.82,4.78,4.84,7.8
10580,2010,11,15,19,0,3.87,6.79,6.79,4.76,4.84,7.79
10581,2010,11,15,20,0,3.87,6.77,6.77,4.75,4.85,7.77
10582,2010,11,15,21,0,3.87,6.75,6.75,4.74,4.85,7.75
10583,2010,11,15,22,0,3.87,6.72,6.72,4.72,4.85,7.72
10584,2010,11,15,23,0,3.87,6.7,6.7,4.71,4.85,7.7
10585,2010,11,16,0,0,3.87,6.67,6.67,4.69,4.85,7.68
10586,2010,11,16,1,0,3.87,6.64,6.64,4.68,4.86,7.65
10587,2010,11,16,2,0,3.87,6.61,6.61,4.67,4.86,7.62
10588,2010,11,16,3,0,3.87,6.56,6.56,4.65,4.86,7.59
10589,2010,11,16,4,0,3.87,6.52,6.52,4.64,4.86,7.55
10590,2010,11,16,5,0,3.87,6.47,6.47,4.62,4.86,7.51
10591,2010,11,16,6,0,3.87,6.43,6.43,4.61,4.86,7.47
10592,2010,11,16,7,0,3.87,6.39,6.39,4.6,4.86,7.43
10593,2010,11,16,8,0,3.87,6.35,6.35,4.58,4.87,7.39
10594,2010,11,16,9,0,3.87,6.31,6.31,4.57,4.87,7.35
10595,2010,11,16,10,0,3.87,6.27,6.27,4.55,4.87,7.31
10596,2010,11,16,11,0,3.87,6.24,6.24,4.54,4.87,7.27
10597,2010,11,16,12,0,4.05,6.21,6.21,4.53,4.94,7.24
10598,2010,11,16,13,0,5.11,6.22,6.22,4.51,5.4,7.23
10599,2010,11,16,14,0,5.38,6.26,6.26,4.5,5.95,7.24
10600,2010,11,16,15,0,4.7,6.29,6.29,4.64,5.98,7.27
10601,2010,11,16,16,0,4.31,6.32,6.32,5.64,5.67,7.3
10602,2010,11,16,17,0,4.46,6.38,6.38,5.81,5.51,7.35
10603,2010,11,16,18,0,4.61,6.57,6.57,5.55,5.56,7.46
10604,2010,11,16,19,0,5.14,6.85,6.85,5.31,5.82,7.67
10605,2010,11,16,20,0,7.88,7.14,7.14,5.48,7.08,7.94
10606,2010,11,16,21,0,6.51,7.45,7.45,5.83,7.78,8.25
10607,2010,11,16,22,0,6.01,7.84,7.84,7.7,7.51,8.61
10608,2010,11,16,23,0,5.95,8.22,8.22,9.12,7.28,9
10609,2010,11,17,0,0,5.88,8.48,8.48,8.49,7.16,9.36
10610,2010,11,17,1,0,5.82,8.62,8.62,8.1,7.09,9.62
10611,2010,11,17,2,0,5.76,8.69,8.69,8,7.05,9.8
10612,2010,11,17,3,0,5.7,8.67,8.67,7.9,7,9.88
10613,2010,11,17,4,0,5.67,8.56,8.56,7.8,6.95,9.86
10614,2010,11,17,5,0,6.03,8.41,8.41,7.7,7.06,9.76
10615,2010,11,17,6,0,6.67,8.24,8.24,7.6,7.42,9.62
10616,2010,11,17,7,0,8.02,8.08,8.08,7.52,8.21,9.46
10617,2010,11,17,8,0,8.11,7.94,7.94,7.75,8.89,9.3
10618,2010,11,17,9,0,8.03,7.8,7.8,9.16,9.13,9.16
10619,2010,11,17,10,0,7.95,7.69,7.69,9.63,9.17,9.02
10620,2010,11,17,11,0,7.06,7.58,7.58,9.7,8.83,8.9
10621,2010,11,17,12,0,5.95,7.48,7.48,9.76,8.06,8.79
10622,2010,11,17,13,0,7.92,7.38,7.38,9.46,8.21,8.68
10623,2010,11,17,14,0,6.38,7.3,7.3,8.29,8.22,8.59
10624,2010,11,17,15,0,5.24,7.22,7.22,8.68,7.39,8.5
10625,2010,11,17,16,0,5.12,7.15,7.15,9.15,6.74,8.42
10626,2010,11,17,17,0,5.06,7.09,7.09,7.88,6.45,8.35
10627,2010,11,17,18,0,7.17,7.04,7.04,7.13,7.1,8.29
10628,2010,11,17,19,0,8.76,7,7,6.88,8.48,8.24
10629,2010,11,17,20,0,10,6.95,6.95,6.96,9.87,8.19
10630,2010,11,17,21,0,9.39,6.91,6.91,9.85,10.48,8.15
10631,2010,11,17,22,0,6.87,6.88,6.88,11.5,9.62,8.11
10632,2010,11,17,23,0,5.42,6.84,6.84,11.4,8.1,8.07
10633,2010,11,18,0,0,4.83,6.81,6.81,9.91,6.94,8.04
10634,2010,11,18,1,0,4.81,6.78,6.78,8.16,6.35,8.01
10635,2010,11,18,2,0,4.81,6.75,6.75,6.92,6.13,7.98
10636,2010,11,18,3,0,4.81,6.73,6.73,6.42,6.05,7.95
10637,2010,11,18,4,0,4.81,6.7,6.7,6.34,6.02,7.92
10638,2010,11,18,5,0,4.81,6.68,6.68,6.29,6.01,7.89
10639,2010,11,18,6,0,4.81,6.65,6.65,6.24,6,7.87
10640,2010,11,18,7,0,4.81,6.62,6.62,6.18,6,7.84
10641,2010,11,18,8,0,6.62,6.59,6.59,6.13,6.67,7.81
10642,2010,11,18,9,0,12.9,6.57,6.57,6.07,9.7,7.78
10643,2010,11,18,10,0,11.9,6.54,6.54,6.1,12.11,7.76
10644,2010,11,18,11,0,10.7,6.51,6.51,12.6,12.29,7.73
10645,2010,11,18,12,0,10.7,6.48,6.48,14.2,12.04,7.7
10646,2010,11,18,13,0,12,6.46,6.46,12.8,12.42,7.67
10647,2010,11,18,14,0,8.33,6.43,6.43,12.6,11.56,7.65
10648,2010,11,18,15,0,5.76,6.41,6.41,13.9,9.32,7.62
10649,2010,11,18,16,0,5.04,6.38,6.38,11.8,7.56,7.6
10650,2010,11,18,17,0,5.65,6.36,6.36,8.74,6.94,7.57
10651,2010,11,18,18,0,8.49,6.34,6.34,7.27,7.92,7.55
10652,2010,11,18,19,0,13.4,6.31,6.31,6.6,10.84,7.52
10653,2010,11,18,20,0,14.1,6.29,6.29,7.58,13.47,7.5
10654,2010,11,18,21,0,14.1,6.26,6.26,14.4,14.62,7.47
10655,2010,11,18,22,0,11.9,6.23,6.23,16.4,14.23,7.44
10656,2010,11,18,23,0,9.01,6.2,6.2,16.9,12.44,7.42
10657,2010,11,19,0,0,6.03,6.17,6.17,15.3,9.93,7.39
10658,2010,11,19,1,0,5.04,6.14,6.14,12.4,7.85,7.36
10659,2010,11,19,2,0,5.01,6.11,6.11,9.63,6.81,7.33
10660,2010,11,19,3,0,5.01,6.08,6.08,7.54,6.42,7.3
10661,2010,11,19,4,0,5.01,6.05,6.05,6.72,6.28,7.27
10662,2010,11,19,5,0,5.01,6.03,6.03,6.59,6.24,7.25
10663,2010,11,19,6,0,5.01,6,6,6.55,6.24,7.24
10664,2010,11,19,7,0,5.01,5.98,5.98,6.52,6.24,7.23
10665,2010,11,19,8,0,6.81,5.97,5.97,6.49,6.9,7.22
10666,2010,11,19,9,0,10.3,5.96,5.96,6.45,8.91,7.2
10667,2010,11,19,10,0,9.58,5.94,5.94,6.55,10.3,7.19
10668,2010,11,19,11,0,9.43,5.93,5.93,10.5,10.56,7.17
10669,2010,11,19,12,0,10.5,5.91,5.91,11.8,11.01,7.15
10670,2010,11,19,13,0,9.43,5.89,5.89,11,11.06,7.13
10671,2010,11,19,14,0,7.58,5.88,5.88,12.3,10.12,7.11
10672,2010,11,19,15,0,7.71,5.86,5.86,12.1,9.33,7.09
10673,2010,11,19,16,0,7.29,5.84,5.84,10.2,8.92,7.07
10674,2010,11,19,17,0,6.11,5.83,5.83,9.42,8.22,7.06
10675,2010,11,19,18,0,6.27,5.81,5.81,9.09,7.71,7.04
10676,2010,11,19,19,0,12.5,5.78,5.78,8.54,9.85,7.01
10677,2010,11,19,20,0,14,5.76,5.76,7.56,12.84,6.99
10678,2010,11,19,21,0,11.6,5.74,5.74,11.9,13.45,6.96
10679,2010,11,19,22,0,8.3,5.71,5.71,16.5,11.82,6.94
10680,2010,11,19,23,0,5.74,5.69,5.69,14.8,9.41,6.91
10681,2010,11,20,0,0,4.98,5.67,5.67,12,7.56,6.89
10682,2010,11,20,1,0,4.93,5.64,5.64,9.22,6.66,6.86
10683,2010,11,20,2,0,4.87,5.62,5.62,7.49,6.3,6.83
10684,2010,11,20,3,0,4.82,5.6,5.6,6.7,6.12,6.81
10685,2010,11,20,4,0,4.77,5.57,5.57,6.4,6.03,6.78
10686,2010,11,20,5,0,4.72,5.55,5.55,6.17,5.96,6.75
10687,2010,11,20,6,0,4.67,5.52,5.52,6,5.9,6.72
10688,2010,11,20,7,0,4.61,5.49,5.49,5.97,5.84,6.69
10689,2010,11,20,8,0,4.56,5.47,5.47,5.94,5.79,6.66
10690,2010,11,20,9,0,4.51,5.44,5.44,5.92,5.73,6.63
10691,2010,11,20,10,0,4.46,5.41,5.41,5.89,5.68,6.6
10692,2010,11,20,11,0,5.99,5.38,5.38,5.86,6.21,6.57
